sample_id	read_id	read_len	read_qscore	channel	start_time	end_time	decision	fastp_status	is_mapped	is_uniq	contig_id
sample	dcd25e11-0675-4480-9af3-e8fabede4bdc	677	10.712170	154	89.35925	91.47925000000001	signal_positive	False	False	True	
sample	669e6a68-4b77-45d5-9caa-e74d87751438	4413	11.886937	480	80.72725	92.06425	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	c5c72b09-96b1-400e-9da6-4d5eb64abe09	2399	8.874392	407	85.48175	92.05925	signal_negative	False	False	True	
sample	868dfeb6-efc3-4a31-8ca0-a856637c86cb	4874	9.544352	411	80.6375	92.0615	signal_negative	False	False	True	
sample	54f56ee5-d5d8-436a-8182-9e223f1efcd8	2955	8.616333	408	84.462	92.06425	signal_negative	False	False	True	
sample	55780d8e-7027-4ea4-b839-7ecce28bcd5a	3660	9.616223	403	84.16275	92.06975	signal_negative	False	False	True	
sample	6c262427-07f8-449c-a455-f51d3e754b35	459	10.574648	397	90.712	92.05975000000001	signal_negative	True	True	True	NC_001416.1
sample	d7a7b460-74ef-41a3-91c0-5497d3abac93	2254	11.603624	396	86.04125	92.06425	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	9d562b21-e80d-4311-953b-4a8a60c7d59d	2886	11.877462	226	84.0345	92.06424999999999	signal_negative	True	False	True	
sample	90a98448-c355-4722-bb40-36c7180c965e	2930	11.202625	395	84.4085	92.06150000000001	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	fbe1463a-5c3a-415e-a31e-8f3fcad6df94	3232	10.234601	199	82.8265	92.06	signal_negative	False	False	True	
sample	4f3af187-58a2-4642-9b0c-38d036e40d91	4297	12.003316	421	79.5625	92.05975	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	50257bbc-726b-4d68-9537-794c9185eafa	426	8.771928	305	90.52225	92.06125	signal_negative	False	False	True	
sample	084ace5a-0d26-4c89-958e-93ef8d037ee1	1738	11.257342	424	87.57325	92.06400000000001	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	43dd06ec-0670-4987-b4ac-bf786aa45a0b	313	9.343606	200	90.94725	92.0645	signal_negative	False	False	True	
sample	ea1b22c2-aa40-4c5d-a412-823970532500	1774	11.971683	303	86.987	92.06049999999999	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	8122b31a-9c7d-4bab-97b7-48a4903e90e3	1541	9.447436	166	88.61825	92.06425	signal_negative	False	False	True	
sample	dd138a5d-5d36-4c92-86fb-35095acc348a	3269	11.372141	370	83.0235	91.93225	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	cde8b590-1161-465b-a67a-1f5644c33491	3573	9.013232	358	83.406	92.06425	signal_negative	False	False	True	
sample	28231f83-b8e4-4788-9d67-73b2ab2c948d	1933	9.641212	307	81.62625	92.0615	signal_negative	False	False	True	
sample	114f4821-e358-4159-a81a-0dc2d5afa26b	4164	10.237869	357	82.22125	92.06125	signal_negative	False	False	True	
sample	646b859f-881d-4832-9b9e-92df73b92c60	4099	9.795692	296	80.647	92.06425	signal_negative	False	False	True	
sample	280ee4e9-3770-4ecb-a16a-8f46648ad7dc	1167	11.109622	340	88.825	92.06400000000001	signal_negative	True	True	True	NC_001416.1
sample	0ab93add-43b8-4158-93a0-bfaa2cddef6c	1155	11.010754	339	88.378	92.05925	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	d731a1a2-e3af-425a-9bbb-33cd74059e97	4317	11.081955	72	81.537	92.06425	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	9f5d22be-9422-442f-8f1b-898e34e84c16	2256	9.446079	247	85.679	92.0615	signal_negative	False	False	True	
sample	1f9a118b-c9b0-493d-ad0b-7e3da5a914a2	4666	10.559114	333	79.94725	92.05975	signal_negative	True	True	True	NC_001416.1
sample	44b63c54-8a74-4ad0-b701-33f91e902fa6	1300	10.630284	330	89.08325	91.97375000000001	signal_positive	False	False	True	
sample	36c31798-01b2-42f4-8a9e-e4dddbbbaaca	3190	10.300600	328	83.95425	92.06425	signal_negative	False	False	True	
sample	e45ee435-9384-44e0-a804-b002e43800b5	3534	11.864656	222	83.117	92.06425	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	6a8d355e-3147-432f-94fe-ba4ad7617d01	4125	8.416098	23	81.925	92.06075	signal_negative	False	False	True	
sample	3842c57f-230f-4e38-9867-68e05ae23800	3419	10.692548	12	82.218	92.06450000000001	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	549397cb-6cf2-42bd-9c3f-4aaf6f512052	4152	10.376463	300	81.69125	92.06425	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	146f70ca-f38f-4c75-bb8e-632954fffa0e	1305	12.395546	122	88.22875	92.06425	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	df6b1ee8-7a7e-4c91-9389-fe268ded2cfb	4323	9.013422	11	80.428	92.06049999999999	signal_negative	False	False	True	
sample	96ec292c-2c96-495f-9f3f-e69df50f7944	1494	11.483583	244	88.0435	92.06424999999999	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	c16d0ac1-b9e0-4a0b-aab6-6f7549d71037	4549	10.625147	237	79.75325	92.06099999999999	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	cfb1b958-f6ac-43da-b5e5-62e01b75970e	1720	8.647711	211	87.65375	92.045	signal_negative	False	False	True	
sample	99f6cf36-a97c-4b33-9b02-841e90d70bfe	2754	8.642086	206	85.90675	92.06425	signal_negative	False	False	True	
sample	a7fd550c-865d-465d-86f6-188c39bb3758	224	10.479729	205	91.219	92.05975	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	a6787bac-baa7-4860-b75f-745f36d465b4	3374	10.512989	84	82.691	92.06400000000001	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	33823ea8-bf78-46e6-87c0-224f6531cf8c	2992	10.867833	204	83.95275	92.064	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	759bc3c7-8846-4a2c-bc42-dbb130ec98a6	4500	11.492985	198	79.67225	92.06425	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	b2e42bb2-8581-470d-8695-71c4dd2bf6bf	375	11.657237	66	90.92325	92.0645	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	a873eb22-4721-438a-9f8b-e24e41d7d91e	3529	10.113238	188	83.0375	92.06424999999999	signal_negative	False	False	True	
sample	c1130c41-3fc1-4112-b969-67139c90e6d7	2015	10.136355	29	86.8955	92.05825	signal_negative	True	True	True	NC_001416.1
sample	ea9b88d5-0461-4fbd-823d-e91ce6669a88	2555	11.451151	135	83.6915	92.06	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	6c094222-f0aa-4f2f-ae42-c6cf0f4b1053	3601	9.238220	489	83.2525	93.085	signal_negative	False	False	True	
sample	cfbf12b8-9973-4abf-bfb9-c4a4eb5a775f	5122	8.611463	4	80.57875	92.0645	signal_negative	False	False	True	
sample	dd572744-fc35-4748-a13f-5f297873df9f	4470	9.537408	143	81.2645	93.085	signal_negative	False	False	True	
sample	9fc7c206-f484-4204-8f3d-f550482736a8	123	9.335063	171	98.62525	99.21275	signal_positive	False	False	True	
sample	936f4bab-1bac-4264-94d9-55e7cf8a211f	94	9.369332	107	99.2845	99.884	signal_positive	False	False	True	
sample	58d47eaf-e5ba-456e-b624-288d656ea47c	368	11.557646	305	98.97975	100.1655	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	27f80e61-47fe-4502-a1e9-2b19dec10256	857	9.579013	176	98.50575	100.89450000000001	signal_positive	False	False	True	
sample	c7e4b1c8-4919-43ab-9efb-f6ce29f456ca	329	9.665642	87	98.96925	100.17375	signal_positive	True	True	True	NC_001416.1
sample	40f80f91-923a-49c7-9ad0-70a96ae0396a	386	11.145476	373	99.71725	101.26150000000001	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	205fe3fa-15c4-459c-abb9-0d9920d0acc5	976	9.948368	165	98.4945	101.04125	signal_positive	False	False	True	
sample	eb90dfcc-6245-4cf0-8f9e-7869fcc8a805	886	8.926369	24	98.83875	101.09025	signal_positive	False	False	True	
sample	b2aa408c-89f6-4b9c-a16e-66c95c2f766b	311	10.147633	12	100.03175	101.20075	signal_positive	False	False	True	
sample	e340541c-e495-4329-a985-ede6af736c50	527	10.675694	223	99.8895	101.50675	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	4782e5d1-6a52-431e-9340-ff19ce2682f0	452	10.096314	448	100.37925	102.1035	signal_positive	False	False	True	
sample	3181e9c1-760a-4850-98e3-cca40957daf6	461	10.492637	141	100.787	102.361	signal_positive	False	False	True	
sample	32b1cf3a-3caa-42d8-aabc-2806be5d5dad	568	9.393655	20	100.52225	102.06575	signal_positive	False	False	True	
sample	f485b3dd-f111-4317-9fd4-9b9f61ea9652	1865	8.622384	376	98.90575	103.91825	signal_positive	False	False	True	
sample	ca8e796d-0977-43e1-b684-6584ad6b064b	1530	10.996843	272	99.18125	103.39225	signal_positive	True	True	True	NC_001416.1
sample	4e294a59-9569-4624-b7a6-5e438ed43977	1227	10.963852	492	101.0925	104.65350000000001	signal_positive	False	False	True	
sample	a9e766f1-2660-451c-aff0-2d2cda65f474	1428	9.018190	297	100.4215	104.2515	signal_positive	False	False	True	
sample	094480dc-5e29-4ee4-b421-fcf9667970f4	1706	11.432241	163	100.77	105.95774999999999	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	64d755d2-30f7-4b6c-972f-e48798e4c978	1435	12.210810	474	101.10275	105.181	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	668dcd15-64f8-4507-9e55-0c9b99630d25	2028	10.915475	116	100.37125	105.60675	signal_positive	True	True	True	NC_001416.1
sample	037a7b12-7573-4872-9d0d-2f645c97fd0b	382	10.181217	58	104.32375	105.68625	signal_positive	False	False	True	
sample	c51a6458-94d5-4113-b525-fc7aab0eab37	774	11.171712	369	104.781	106.99375	signal_positive	True	True	True	NC_001416.1
sample	31940b22-6a8b-42fc-8c66-77c78ed040ef	3100	9.647473	437	98.76475	106.56475	signal_positive	False	False	True	
sample	89142ff4-9440-4821-b8c9-afaafe8cd031	3305	10.071879	306	99.216	106.984	signal_positive	False	False	True	
sample	96d5439c-f96e-4386-a14b-971365bc17a0	905	10.236582	467	104.877	107.24324999999999	signal_positive	False	False	True	
sample	9eb12850-d4f9-4413-a510-25c0c4462824	1976	10.495740	394	102.24975	107.55675000000001	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	1726e2b9-ecdd-47bd-a581-df0e2e362577	2077	9.680593	79	102.63375	107.7595	signal_positive	False	False	True	
sample	386c70a9-6234-44c7-bb82-325fdc457ca6	4138	10.317080	276	98.54075	109.02475	signal_positive	False	False	True	
sample	71325f1b-9934-4dfa-a27f-8bf1c124df71	1915	9.614375	371	105.42125	110.09275	signal_positive	False	False	True	
sample	9b3275c7-82ed-4ef9-a80c-9f6cd07d01c0	461	10.610520	358	107.77475	109.26125	signal_positive	False	False	True	
sample	a2c7af01-ddbd-4fa7-8f03-fb9f58196fcc	125	8.294510	511	110.21375	110.89575	signal_negative	False	False	True	
sample	ffc20186-caad-4a81-9801-1c3edd302dd4	558	11.032208	504	109.04325	110.8995	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	199074e3-c479-4cb5-9dee-9faf0e7c0052	2514	11.299668	487	104.06375	110.895	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	f2bc4597-7e3b-48a2-816a-2052aacc0e56	3185	8.137592	484	103.59975	110.8995	signal_negative	False	False	True	
sample	d8fb825b-e40a-4ff5-878d-db4bf958fcf7	2613	9.131630	475	103.93575	110.889	signal_negative	False	False	True	
sample	00ccde3f-1863-4393-ad4a-ffe9f720e405	3847	9.682099	456	101.514	110.89949999999999	signal_negative	False	False	True	
sample	42ab0816-0173-4dd0-9119-4c0ea05168e1	1961	11.255946	455	105.62575	110.89274999999999	signal_positive	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	a709f24d-cab6-4b1a-a7da-b384778f076d	4394	11.212646	370	99.37225	110.89949999999999	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	81b24d3e-adc0-496e-b001-dcb9209928bf	1122	11.295216	369	107.50075	110.89399999999999	signal_negative	True	False	True	
sample	5c5c0d6e-510e-4848-9450-908a2ad0838a	1077	11.671939	423	107.851	110.8935	signal_negative	True	True	True	NC_001416.1
sample	cab54485-9ebe-4a46-b73f-5619a50a95fc	3997	10.937341	366	100.896	110.6025	signal_positive	True	True	True	NC_001416.1
sample	5c587c9a-2091-48c0-b736-84c2c8fa7465	2120	8.698772	390	105.58375	110.89949999999999	signal_negative	False	False	True	
sample	9857c4eb-c769-4971-9cfc-c304dd486604	3858	11.249038	413	101.0865	110.905	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	1ca488e9-ca35-4eaf-8771-24f6b9b71c4d	1400	9.565396	306	107.24075	110.8995	signal_negative	False	False	True	
sample	73cc87be-fd9d-4f26-8cdc-dd5ac1e4bd63	2323	9.616384	302	105.57375	110.8995	signal_negative	False	False	True	
sample	c79a8e21-7bd7-40f6-bd3c-4d3d2fb92db5	4958	9.970256	414	98.386	110.89949999999999	signal_negative	False	False	True	
sample	39f39e1c-8d7d-4394-94ad-be8b189475ae	3244	11.727225	311	98.5445	110.89975	signal_negative	True	True	True	NC_001416.1
sample	31426f4c-c1d9-4d33-858e-a20a84fb80c3	505	11.282320	309	109.15875	110.88974999999999	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	e58d8cd6-6796-4b0d-a02b-ba1650214374	2945	10.362614	264	98.4605	110.89949999999999	signal_negative	True	True	True	NC_001416.1
sample	4b22aedd-4d1c-444e-b5c7-23c878ec9917	2187	10.368477	280	104.6325	110.89949999999999	signal_negative	False	False	True	
sample	e7e86415-04a8-4658-970b-bfcd5588858d	2711	11.853318	199	103.851	110.8965	signal_negative	True	True	True	NC_001416.1
sample	ec4d891e-9c16-41f5-b5f1-4decccfaa1fd	430	8.275674	349	109.4725	110.8945	signal_negative	False	False	True	
sample	b2c64d23-40d0-4dab-8439-6b9173c3a3d6	2550	10.683304	197	104.1525	110.8985	signal_negative	False	False	True	
sample	177d6c79-456b-4c15-866f-a38e93b64c23	1032	9.837281	186	108.19075	110.89949999999999	signal_negative	False	False	True	
sample	5e2fbde8-60db-4f4d-930f-d6706ebc82d8	4150	11.816651	172	99.79925	110.8995	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	bafd839b-efc5-4667-ac4c-6cc584f67d39	3343	10.206471	144	102.09275	110.89949999999999	signal_negative	False	False	True	
sample	914367bf-8a01-488e-ba05-8a6d9bdd00b8	3017	10.260332	208	102.94825	110.8995	signal_negative	False	False	True	
sample	2923c80d-a4db-4d29-a6dc-bcef56b5af48	4218	11.519878	205	101.30525	110.895	signal_negative	True	True	True	NC_001416.1
sample	631dd7a6-6cf0-440e-af20-648a85152531	4038	11.488334	284	100.9005	110.89925	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	12c9d70a-573c-47b1-aa30-7288f0a85fe7	2665	10.635873	272	103.5575	110.8995	signal_negative	False	False	True	
sample	7303d80f-9de3-4242-8814-132629173f28	3505	10.138563	180	100.501	110.8995	signal_negative	False	False	True	
sample	f5aa7a18-b173-4c03-b575-17db2e7e9726	837	9.868406	116	108.96425	110.8995	signal_negative	False	False	True	
sample	ac9c142a-fe30-435a-a081-bd080585ea3c	1414	8.418014	163	107.0545	110.89625000000001	signal_negative	False	False	True	
sample	2d850395-eee7-4b94-bf2c-2298a0ae1e9e	3189	10.718914	133	103.1195	110.8925	signal_negative	True	True	True	NC_001416.1
sample	5b1c1132-dd61-4a30-bed9-fb13f7f216d0	1899	9.598437	102	103.98475	110.8995	signal_negative	False	False	True	
sample	f7e3e31e-7d77-4898-ac3b-ffb21c37ced6	5673	10.076907	244	98.4695	110.89949999999999	signal_negative	False	False	True	
sample	d43c3c00-4d0d-4108-b23b-57543c885b67	3895	10.578228	239	101.243	110.90424999999999	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	5149c565-feee-4ec3-937b-b5a88bdee134	4838	9.882959	224	98.639	110.89949999999999	signal_negative	False	False	True	
sample	832d1cbd-432b-4a14-b348-be9fce50eed2	4555	10.043121	48	99.42025	110.3785	signal_positive	False	False	True	
sample	900c2a5a-e79b-4ebe-b051-57041b7fd6c0	4772	9.394915	18	99.6545	110.89925	signal_negative	False	False	True	
sample	60a2610e-037b-43c6-a569-39bf717dd76a	3294	10.111854	87	101.6895	110.895	signal_negative	False	False	True	
sample	6a6d4704-cc1d-44fc-a78d-6c9e28a9c45d	2839	10.959998	36	103.549	110.8995	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	2b7f2c3f-10d3-4c4c-9801-236a556b4473	4661	9.649912	29	99.9255	110.89574999999999	signal_negative	False	False	True	
sample	fe098cf3-0391-4c9c-8439-fc9d8df95961	162	10.979788	95	129.7075	131.06025	signal_negative	False	False	True	
sample	a3e9fd6c-a3ca-4d15-a854-b922311a6c3d	557	11.149076	475	129.81825	131.48725000000002	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	07625005-c032-411e-8a5a-3d5378d10515	562	9.541126	507	130.024	131.64925	signal_negative	False	False	True	
sample	9b746605-f4e9-4d07-9d7d-8a7e9cd40f23	322	10.341513	458	130.41575	131.83525	data_service_unblock_mux_change	False	False	True	
sample	4fa05682-fe85-4a48-91eb-4e69bb4e1c6b	455	9.451058	397	129.929	131.48275	signal_negative	False	False	True	
sample	02e58592-ed03-4f7a-8548-2c02b5fc2f7e	197	9.485335	391	131.18275	131.83075	signal_positive	False	False	True	
sample	c8fa7022-687b-47ff-ae77-ccd2edb34085	378	11.564609	374	129.93175	131.48725	data_service_unblock_mux_change	True	False	True	
sample	22549535-74b8-41d5-90dd-a2491a93bafe	357	8.489706	212	129.8275	131.2585	signal_negative	False	False	True	
sample	6b01ce49-3e14-4431-98da-bf9dc6075d39	408	9.434205	205	130.829	132.10925	signal_positive	False	False	True	
sample	fc5af643-db17-4a53-8e30-319cb9117545	142	8.969554	203	131.2635	132.06799999999998	signal_positive	False	False	True	
sample	54fd3f0f-ef59-4c2c-bab5-4c918f94ecac	305	10.640713	75	130.33025	131.6565	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	1a2a6284-92a1-4567-8529-6fea380fdb91	518	9.230398	28	130.713	132.15324999999999	data_service_unblock_mux_change	False	False	True	
sample	1da7295a-94c0-4ad3-bc0b-a844db68ee96	476	10.480739	16	130.1995	131.65	signal_negative	False	False	True	
sample	22b1017e-32f4-4588-99a6-7e339d38e024	492	10.281129	60	129.94225	131.4795	signal_negative	False	False	True	
sample	e44a55ef-760e-4cc6-a618-d4d2dce1db1a	546	10.710385	467	131.427	132.9625	data_service_unblock_mux_change	False	False	True	
sample	0882c752-0073-43ad-ad15-b3d4b71abaa9	139	9.517253	505	132.151	132.833	unblock_mux_change	False	False	True	
sample	ee998a69-1804-4b15-bfa4-7a7076a539f1	437	9.375184	429	130.88575	132.333	signal_negative	False	False	True	
sample	9abbf0a9-4d28-4cd9-999d-bf3a9e7c7900	664	8.594794	392	131.589	133.218	signal_negative	False	False	True	
sample	23abcbaa-ef92-47cc-bdf1-1862623525be	437	10.172490	317	131.579	132.95575	signal_negative	False	False	True	
sample	4696ad9f-b37d-4d78-ba3d-c45ea9b39417	165	9.300673	393	131.6905	132.33124999999998	signal_positive	False	False	True	
sample	36de15ea-1c1a-4286-98b8-5a811cf2395c	511	10.219154	242	131.628	133.21599999999998	signal_negative	False	False	True	
sample	a47c0e4f-0e72-41f7-8a18-519da761fe4c	352	9.346234	234	130.97625	132.32874999999999	signal_negative	False	False	True	
sample	b2f0de3e-8a61-4802-b2bf-f58441c06f71	804	8.373479	306	130.9255	133.22425	signal_positive	False	False	True	
sample	c000ab10-118d-49ff-b6b3-46b0f5319da3	557	11.840219	146	131.653	133.21824999999998	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	d346d72f-37e9-4c9e-83a2-d61e4836087d	78	8.753218	136	132.0505	132.7835	signal_positive	False	False	True	
sample	f32d5590-aabb-4bba-9e88-465a765683b5	380	8.241967	117	131.852	133.20025	signal_positive	False	False	True	
sample	c75b3aff-94f9-48b8-8232-fc172b850b57	440	10.153031	115	131.24675	132.753	signal_negative	True	False	True	
sample	60a32be2-3d00-4f2c-adaf-e0df7dd1c08b	485	10.581109	67	131.0555	132.50074999999998	data_service_unblock_mux_change	False	False	True	
sample	b4e8e180-70b9-4b6e-8a68-eb86e4eb868b	248	8.587624	55	131.42025	132.32975000000002	signal_positive	False	False	True	
sample	a0730021-ec26-43c3-bca0-b55b1bd6ba63	543	10.658504	29	131.63575	133.2235	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	c6e566da-058f-4184-a5d2-ce4f5f1c7833	589	10.028155	474	132.06675	133.61675000000002	signal_negative	False	False	True	
sample	951510e8-6c62-4bb0-b49d-cafa4c307d0b	332	12.439429	382	131.975	133.46275	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	5a0fc152-1f87-4b06-8ba1-105323046dd2	529	9.209276	414	131.97625	133.46275	data_service_unblock_mux_change	False	False	True	
sample	dcf7b0c8-e5a0-421c-8116-361f7dc0a485	1076	10.449697	220	130.675	133.613	signal_positive	False	False	True	
sample	72a40c2e-0175-4a93-a12e-07d1567c4fe6	386	10.242467	233	131.95275	133.46275	data_service_unblock_mux_change	False	False	True	
sample	6ad3122e-7699-4302-9fc6-4a48ccfb6288	412	9.952559	205	132.9455	134.25825	signal_positive	False	False	True	
sample	a44033a0-3854-4765-b510-f4431fa0058e	672	10.891797	507	132.17475	134.58225	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	af90d1d9-2d0d-46d1-baf1-ed235faae0a6	310	9.617813	467	133.721	134.85125	signal_positive	False	False	True	
sample	4ba56004-64b6-44f0-8aa3-e9fdc1c12294	540	10.123085	461	132.67875	134.27100000000002	data_service_unblock_mux_change	False	False	True	
sample	0cf1a52b-d786-40a0-84b9-f3f4c2837ece	504	10.664943	456	132.74125	134.45525	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	f29f7784-a658-46a0-a560-45e192e40c54	533	10.949377	451	132.86725	134.45525	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	ef355689-0d53-47b4-a873-ed9d3df28a72	392	10.336560	376	133.7595	135.17925	data_service_unblock_mux_change	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
sample	554ecb83-11a0-4abc-9462-f293fa509295	476	8.947227	342	132.70725	134.26375	signal_negative	False	False	True	
sample	89bd694c-bb6b-41f3-9925-9ea32e0c58cc	526	9.299459	429	132.80275	134.393	signal_positive	False	False	True	
sample	ce22bfe9-7ad4-4c43-b8c1-e75b6a010c65	718	10.923826	301	132.8235	134.90975	signal_positive	True	True	True	NC_001416.1
sample	308f7d8b-d4f8-42c0-a746-e915b2645127	631	8.028960	135	133.62175	135.17925	data_service_unblock_mux_change	False	False	True	
sample	1e06d682-4b62-4f13-a706-b133fd803fc5	369	11.403247	118	133.45875	134.7535	signal_negative	True	True	True	1_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon_pilon
